URL,Label
somewheremovie.co.uk/,good
simple.wikipedia.org/wiki/Transformers_(film),good
aedesignstudio.com.au/99a0da1f987f2496ee6dc79196531097/,bad
veganvet.net/2013/03/,bad
ahdhdhddg.nazuka.net/ychoolgn12verifi2012c.php,bad
spokeo.com/Charles+Kittrell,good
www.theregister.co.uk/2001/11/20/ibm_and_linux_the_dinosaurs/,good
alexroshuk.com/2007/12/01/restorative-justice/,good
nopeatech.hu/wp-content/themes/webstat/fiducia_it,bad
facebook.com/CentriqTraining,good
wtfisgoinghereff.com/80.exe,bad
emergenturbanism.com/2009/04/04/the-geometry-of-nowhere/,good
vds-997270.amen-pro.com/test/ssi/secure.visa.dk/account-update/account.html?bshowgif=&amp;amp;cmd=SignIn&amp;amp;co_partnerId=2&amp;amp;errmsg=&amp;amp;i1=&amp;amp;pa1=&amp;amp;pa2=&amp;amp;pageType=&amp;amp;pp=&amp;amp;pUserId=&amp;amp;ru=&amp;amp;runame&amp;amp;siteid=0&amp;amp;UsingSSL,bad
english.turkcebilgi.com/1987+Oakland+Athletics+season,good
oit.edu/athletics/mens-basketball/home,good
www.theregister.co.uk/2003/09/30/hp_hides_its_secret_sco/,good
securitywebservices.com/bQR3XpCbGj.js,bad
ertebat24.ir/n2khs,bad
webserviceassist.website/,bad
letras.terra.com.br/bob-dylan/11927/,good
meetup.com/GoWOWTeam/events/17777741/,good
www.proxy2.de/scripts.php,good
ussoccer.com/News/USSF-D2-Pro-League/2010/02/US-SOCCER-Division-2-Professional-League-Schedule-Announced.aspx,good
archive.org/stream/catalogueofbirds1322cory/catalogueofbirds1322cory_djvu.txt,good
ministerio-publi.info/web/pe/pe_02.php,bad
facebook.com/group.php?gid=10934543033,good
sanfernandovalleyimaging.com/,good
fit.everylittlething.xyz/sbQAMHvfwBzZpKfMIrXCwZ4b1CmuBmen3WH-c-76hG51d3Rn.cppbin?four=FQVZC&seven=W47VAT5tRs&nine=28122299&one=XCjvfp&ten=279573,bad
rent.com/rentals/ohio/,good
mo.mefound.com/,bad
topics.nytimes.com/top/reference/timestopics/people/p/david_plouffe/index.html,good
cookcountytransition.com/,good
spoke.com/dir/p/rockefeller/sharon,good
archive.org/stream/cihm_06065/cihm_06065_djvu.txt,good
kanpollai.com/wp-admin/css/security-service319/santander.co.uk/,bad
www.twanvandewiel.nl/library/USAA/ntasa/9c188f98be7fde4c8e058ced512ec31c/polc.html,bad
lro7.com/radio/Planete_995_995,good
lawyers.justia.com/lawyer/frank-justin-shaughnessy-554755,good
qfrica.altervista.org/download-how-the-flintstones-saved-christmas-movies/,good
metacafe.com/watch/yt-CWurjlqnOp0/bishop_g_e_patterson_vicarious_victory/,good
ymcmt.com/a2ljuxyhd,bad
chairmanscorner.casacolumbia.org/,good
avherald.com/h?article=445e7be4&opt=0,good
music.yahoo.com/kataklysm/tracks/,good
en.wikipedia.org/wiki/Harzfeld%27s,good
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.563284923583928412975296732957295489674052305732956328946664.chirurgieface33.fr/954272b42e0892e23e5f69cd169af899/login.php,bad
tools.ietf.org/html/rfc3141,good
metacritic.com/movie/being-john-malkovich,good
tracksounds.blogspot.com/2011/10/christophe-beck-scores-tower-heist.html,good
delicast.com/radio/USA/kansas-city/101.1_The_Fox,good
powerdrives.com/industrial-distribution/warner.aspx,good
kjhjh.freewaywebhost.com/aoy5mu,bad
gigjunkie.net/artists/Roger-Hodgson,good
www.amwater.com/tnaw/,good
ars.usda.gov/pandp/people/people.htm?personid=1757,good
leithauserresearch.com/psp.html,good
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/51183e3de0934548f77add30e0e95395/,bad
'www.bricojem-ferdinand-16.com/photo/paypal/paypal-case.html?act=ls&d=\%2Fhome\%2Fklienci\%2Fweb5\%2Fweb\%2Fpaypal&sort=0al',bad
tulsaworld.com/site/articlepath.aspx?pg=news&articleid=20111029_16_A19_GOWLhk55110,good
wetpaint.com/dancing-with-the-stars/video/flashback-friday-david-arquette-shows-off-his-dance-skills-in-see-spot-run-video,good
nme.com/artists/unwritten-law,good
manta.com/c/mm24d5b/cae-usa-inc,good
rottentomatoes.com/celebrity/jason_wiles/,good
secs.from-ok.com/.service/.img/a.php,bad
uk.ask.com/wiki/Sex_after_pregnancy,good
software.visicommedia.com/en/products/aceftp/,good
sovietposters.com/,good
allanwessel.info/AllFamilyHTML/d_6f.html,good
videosurf.com/queen-mary-245271,good
heavymetal.about.com/b/2007/08/07/whitechapel-the-somatic-defilement-review.htm,good
blackcatwhitecatphotography.com/,good
www.scripting.com/frontier/beginning/,good
dickgilbert.com/colocam-evergreenI70.htm,good
wobjxmootkr.click/php/upload.php,bad
jandjmusic.com/wp-includes/pomo/webmail2/webmail/webmail.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
claudegordonmusic.com/,good
babysale.co.kr/technote/image/yahoo/,bad
en.wikipedia.org/wiki/Diane_Brewster,good
fiacair.com/.Conti/processing.html?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,bad
linuxgazette.net/issue47/makarov.html,good
iddbirmingham.wordpress.com/2011/06/07/local-government-matters-the-%e2%80%98toilet-elections%e2%80%99-in-south-africa/,good
linkedin.com/pub/lesa-lewis/7/779/361,good
publicrecords.com/people-search-records/diane-bouchard,good
aeroplan.com/estore/stores.ep,good
vazmaz.com/74t3nf4gv4,bad
alibaba.com/product-gs/302021537/Kinglong_Bus_Brand.html,good
en.wikipedia.org/wiki/Beyond_Tomorrow_(TV_series),good
imdb.com/name/nm0537551/,good
unc.edu/carolinacovenant/,good
standrewsayer.org/parish-history/rectors-and-vicars/leslie-frederick-wallace.php,good
moderndrummer.com/updatefull/200001554,good
twincities.com/sports/ci_18983589,good
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au/paypal/f7e638402a5976cd3be6663cf66cdd8c/,bad
imdb.com/name/nm0761836/,good
linkedin.com/in/andrewjgold,good
tad.ly/dMpXSs,bad
allvoices.com/people/Alexandre_Bolduc,good
tools.ietf.org/html/rfc2774,good
oursportscentral.com/services/releases/?id=4177239,good
simbers.ru/doss/Panel/,bad
eyeforfilm.co.uk/festivals/italian/2009/panorama/,good
www.the-saudi.net/vsat/,good
funkyrobot.ca/wp-includes/file/files/db/file.dropbox,bad
megafun4kids.com/,good
mailprintdirect.com/,good
192.95.42.120/,bad
ca.linkedin.com/pub/daniel-pilon/6/4b3/832,good
indiankanoon.org/doc/303252/,good
elephantstonemusic.com/elephant-stone-supporting-the-soundtrack-of-our-lives/,good
stjudebossier.org/images/stc/mesaj.htm,bad
two.jdfslfdsgy.biz/j74we28lck\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/j74we28lck,bad
auzonep.com.au/open-confirmonline/mail.htm?_pageLabel=page_logonform,bad
facebook.com/pages/Gabrielle-Monique-Union/166244263410167,good
lmic.state.mn.us/datanetweb/php/citycountylist.php,good
portalnutricional.com/uah2/index.php,bad
home.comcast.net/~slerivera/redirecting2.htm,bad
www.webring.com/hub?ring=d20systemrpgring,good
xjapan.frenchboard.com/,good
shopgramercy.blogspot.com/,good
oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/,bad
daylife.com/topic/Bernie_Parent,good
answers.yahoo.com/question/index?qid=1005123000125,good
www.rollingshield.com/archive/btonda/.king.php,bad
soccersceneusa.blogspot.com/2011/05/exeter-leads-lynx-over-rage-in-w-league.html,good
blog.hgtv.com/greenhome/2011/08/16/hgtv-green-home-2012-location-clue-four/,good
vinhbao.com.vn/0bgsvtr3,bad
radioplanet.tv/say-what-lloyd/,good
brazzers.com/,good
absoluteastronomy.com/topics/Ben_Webster,good
imdb.com/name/nm0202405/,good
www.segurocielo.com.ua/promocao.cielo.com.br/,bad
blackflix.com/articles/top.comedies.html,good
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=4&Family=Lascelles_3687&lng=en,good
twitter.com/AndreaCiliberti,good
mahalo.com/macy-gray/,good
doladolaladont.com/update/audio/3lg.exe,bad
zompist.com/virtuver.htm,good
everything.explained.at/contents/list_VIC.htm,good
archiseek.com/2010/1930-islandbridge-war-memorial-dublin/,good
instantbb.com/wp-admin/pp/,bad
convictrecords.com.au/convicts/year/1836,good
www.totalcomputing.co.uk/start.htm,good
jeremyhernandez.com/,good
gw5.geneanet.org/robillard1?lang=en&m=AM&v=5,good
mass.gov/courts/probation/bios.html,good
www.ctia.org/media/,good
en.musicplayon.com/play?v=279569,good
gerardogonzalezgodoy.com/vous/vous/proni,bad
umontreal.ca/udem-aujourdhui/en/mot-rectorat/index.html,good
icehockey.wikia.com/wiki/Bob_Errey,good
bloomberg.com/apps/quote?ticker=UBA:NL,good
dssresources.com/history/dsshistory.html,good
football.azplayers.com/list-nfl-players-L-2.html,good
spoke.com/info/p6Ly5RK/DianaDiaz,good
www.oursland.net/projects/PopulationExperiment/,good
linkedin.com/in/rossmacdonaldbrightwork,good
hockeygoalies.org/bio/parent.html,good
ford-trucks.com/article/idx/29/417/Ford_Excursion__Super_Duty_F250F350F450F550/article/The_20052009_Ford_F250_History_Second_and_Third_Generation_Super_Duty_Part_6.html,good
tvguide.com/celebrities/russell-hornsby/190864,good
byjaimes.com/2010/08/09/9q-with-violet-clark-of-grand-duchy/,good
websters-online-dictionary.org/definitions/mayflower?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=mayflower&sa=Search,good
nsrcconsulting.com/hgf65g,bad
www.abcinfo.com/smmstape.htm,good
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=uxnjucgus.battle.net/d3/en/index&amp;app=com-d3,bad
yomanarmycc.asia/80.exe,bad
vintageblackbb.blogspot.com/2009/09/earl-maynard.html,good
relatingtodogs.com/about-dogs/Fictional_dogs.html,good
catedrasdgfadu.org/powerful/index.php,bad
buffalorumblings.com/2010/8/13/1619808/buffalo-bills-vs-washington,good
montrealgazette.com/hike+fares/5535484/story.html,good
news.cnet.com/2100-1023-957422.html,good
zmoving.com/states/INDIANA.html,good
mediacom.biz/images/ochestratsfr/stefanologu/bvrelevtwera/indianafrehet/zazahgripol/ogrei/aaron.html,bad
holmanmortuaries.com/fh/obituaries/obituary.cfm?o_id=1236600&fh_id=11688,good
fanpix.net/gallery/michelle-meldrum-pictures.htm,good
topix.com/forum/city/vallejo-ca/T3EREUS6JBEIBC034,good
vexerrais.net/1jk8n,bad
www.nii.ac.jp/asian2006/cfp.html,good
vipseal.de/34f43,bad
rottentomatoes.com/m/agora/,good
uk.linkedin.com/in/brianjwatts,good
primetimeshuttle.com/,good
successinsimulation.com/Paypal_Virefication/e62f486c40039f88c4c568f374f2d4d9/info1.php,bad
5.9.253.176/upd/7,bad
texasicehockeyexpert.blogspot.com/2010/05/2010-nahl-entry-draft.html,good
dropbox.camaradeaimores.mg.gov.br/drpbfile/,bad
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz_KoUW28_28P5huEoPAyuk_yqFFtvP9vD8zMzMzMzPDPz2baDlKQlMFRzK7UvA_yF1SzmdTAAAAACXLFQA5BAAA2AcAAAIAAAClEuUAprYDAAAAAQBVU0QAVVNEANgCWgB-qAAADLkAAgUAAQIAAIYADya_NQAAAAA.&cnd=%21pSGKTgjq_ekBEKWllAcYACCm7Q4wADgAQABI2A9QpZZXWABg3wdoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5ATMzMzMzM8M_wQEzMzMzMzPDP8kBDBxDtdJa_j_ZAQAAAAAAAPA_4AEA9QGamZk-&ccd=%21qAapQQjq_ekBEKWllAcYpu0OIAA.&udj=uf%28%27a%27%2C+276362%2C+1399311954%29%3Buf%28%27c%27%2C+3833578%2C+1399311954%29%3Buf%28%27r%27%2C+15012517%2C+1399311954%29%3B&vpid=195&referrer=http%3A%2F%2Ftechgeekbox.com%2F%3Futm_source%3DFQ_13259_537328&ct=0&dlo=1,bad
nationalregisterofhistoricplaces.com/MI/Wayne/districts.html,good
corporationwiki.com/Florida/Melbourne/mcmillan-properties-llc-4973447.aspx,good
brainyhistory.com/topics/c/charles.html,good
timescolonist.com/news/Police+plan+evict+Occupy+Victoria+protesters+from+Centennial+Square/5558663/story.html,good
onedropreggae.com/,good
pediatriayvacunas.com/q0wps,bad
prmluunkeehl.biz/message.php,bad
videosurf.com/bob-steele-26272,good
"http://www.annuncilapiazza.it/libraries/phputf8/utils/update/site/Portal-SantanderBr/Modulo-de-Protecao/TopoEscolhaAcesso=accessAgCta,11.santa.html",bad
answers.com/topic/lowery-2,good
tunein.com/radio/The-Breeze-1071-s23918/,good
groups.google.com/group/rec.outdoors.camping/browse_thread/thread/933b94b916f539c2/36ea1e7df7654c63,good
blackdiamondequipment.com/,good
www.angelfire.com/hi/hdcachess/stand.html,good
imdb.com/name/nm0099071/,good
babykucomel.com/wp-admin/js/73.exe,bad
yelp.com/biz/davis-law-firm-san-antonio-2,good
pakcek.com/vxktfcvjou,bad
erasable-ink.tripod.com/journalscript/index.html,good
bantha.org/~develin/cardgames.html,good
www.link.cs.cmu.edu/link/,good
bobsykes.com/,good
myspace.com/jonbarry,good
herstedhus.dk/tpmh9k,bad
taxexemptworld.com/organizations/winston-salem-nc-north-carolina.asp?spg=6,good
www.angelfire.com/oh2/dolorosa/,good
www.team250.org/?ref=usfirst,good
clara-admin.com/onlineview/viewdoc,bad
thefreelibrary.com/Seminary+education+in+Kansas+City%3a+a+model+of+diversity+in+Southern...-a094161021,good
rootsweb.ancestry.com/~qcrichel/90001473.HTM,good
wilkinson-topley.rootsweb.ancestry.com/ALLEGHIST/a.htm,good
deanbrody.com/,good
zangereskimberly.co/wp-content/plugins/akismet/8713920266/43264726363475426/,bad
facebook.com/dani.lpilon,good
eurokommunal.com/home/eurokommunal/Itau-seguro/index_agente.php,bad
wiki.answers.com/Q/Who_is_the_all_time_career_points_leader_in_NCAA_basketball,good
m.thehollywoodgossip.com/2011/06/david-rainey-former-real-world-menace-arrested-on-domestic-viole/,good
www.freewebs.com/tagalarmsandelectrical/,good
tourisme-montreal.org/What-To-Do/Attractions/mac,good
villadiana.lv/jhg45s/,bad
timlefeuvre.com/wp-includes/pomo/login.php?_nfpb=change_form,bad
complaintsboard.com/?search=KitchenAid%20Dishwasher%20model%20KUDL03IVWH,good
service.confirm.paypal.cmd.cgi-bin.9972df4s1e657fsd4e4d57sd5sd3.geovany.com.br/y/,bad
mody70.w.interia.pl/index.html,bad
canadiantribune.com/,good
www.cqpszx.com/images/?us.battle....,bad
wellness.com/find/chiropractor/wa/maple%20valley,good
camdasohbetyeliz.blogcu.com/,bad
surrotsfr.com/www.paypal.fr/verification/80387a75e61edcdb48e14a9ae77e0a13/login.php,bad
www.gijsk.com/mozilla/chromelist/,good
youtube.com/watch?v=FOPr1r6TN64,good
perfectpeople.net/biography/10111/henry-rollins.htm,good
downtownparsonsinc.com/,good
akuero.taisa-labs.com/links.htm,good
cwu.edu/~warren/calendar/cal0911.html,good
facebook.com/pages/ABC-Studios/103126743060828,good
names.whitepages.com/debbie/walker,good
businessvejle.dk/wp-content/kp/complete/431ec7c1656dbc587a2c02de7d759711/index.php,bad
prnewswire.com/news-releases/john-lederer-to-be-appointed-chairman-of-the-board-and-ceo-of-duane-reade-holdings-inc-and-duane-reade-inc-57350237.html,good
constituencyvolunteernetwork.googlecode.com/svn-history/r67/branches/election-models/election/management/commands/candidatecollection.htm,good
www.vineyardintelligence.com/valuing-vineyard-properties,bad
youtube.com/watch?v=W1y8Mvvg7Q8,good
usidentify.com/l/lafontaine,good
www.paypal.ca.3744.secure8t.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=73a1fb8d84b627425deffd27e2b70550,bad
chordie.com/song.php/songartist/Daniel+B%C3%A9langer/index.html,good
4telworx.com/manufacturers/ZHONE.asp,good
allisports.com/alli/athlete/dennis-mccoy,good
adamdennis.info/wp-includes/mailbox/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@arts.monash.edu.au,bad
www.wipo.int/amc/en/domains/decisions/html/2000/d2000-0715.html,good
www.galeon.com/hungaro,good
davidcitypublicschools.org/,good
mxp2224.com,bad
trulia.com/schools/MO-Kansas_City/Northgate_Middle_School/,good
www.hnqsfz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
airliners.net/aviation-forums/general_aviation/read.main/2584589/,good
frienvis.nic.in/Forgien-2006/S/scientificamerican.htm,good
crooklyn.bigcartel.com/,good
en.wikipedia.org/wiki/2010_Kansas_State_Wildcats_football_team,good
flickr.com/photos/nedvizzini/4946178206/,good
northerntruthseeker.blogspot.com/2011/10/more-real-history-revealed-how-jews.html,good
www.xmadwater.com.cn/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
athletics.franklinpierce.edu/sports/mice/2011-12/releases/111911MHvsSNHU,good
booooooom.com/2011/10/30/coeur-de-pirate-beatrice-martin-wood-wires-session/,good
finance.yahoo.com/q?s=AXA,good
www.womensworldfitness.de//wp-content/uploads/2012/Trulia/index.htm,bad
turkeycentral.com/index.php?/topic/5051-does-anyone-else-love-those-turkish-films-from-the-70s/,good
avn.com/porn-stars/Henri-Pachard-240990.html,good
fabglancenashville.com/2011/08/event-rawnashville-present-fusion.html,good
pipersoperahouse.net/quite/bookmark/ii.php,bad
nbsvafhfgqhfafahahgaha.ias3.com/jkk/index.html,bad
music.yahoo.com/deftones/albums/saturday-night-wrist-edited--36709930,good
manta.com/c/mmn15wf/kirkwood-construction,good
ufc.com/fighter/Rob-Kimmons,good
service.confirm.paypal.cmd.cgi.aficion.fr/6f8c89fe89390fbc5d83bbc090840061/Web,bad
linkedin.com/pub/brian-watts/b/aa1/78,good
spokeo.com/Maria+Kirby,good
patheoldminer.rootsweb.ancestry.com/fayindex1.html,good
facebook.com/pages/Wanuri-Kahiu/112940745386722,good
booksnbytes.com/authors/bunker_edward.html,good
simple.wikipedia.org/wiki/Single_Ladies_(Put_a_Ring_on_It),good
tools.ietf.org/html/rfc2147,good
pastehtml.com/view/bzu0lfpex.html,bad
american-accent-for-actors.r.ecommended.com/product/22947,good
lucapotenziani.com/nbv364,bad
datongqu.com/pin/Alibab,bad
highbeam.com/doc/1G1-113230078.html,good
manantialdevida.com.ve/newrules/source/verification.php,bad
icehockey.wikia.com/wiki/Category:2011_in_hockey,good
sfgate.com/cgi-bin/article.cgi?f=/e/a/2000/04/14/WEEKEND12638.dtl,good
vowedbutea.net/8jtnj8nt,bad
randscfennai.blogspot.com/,bad
ocl.net/genealogy/vitalstatistics/deaths/,good
en.wikipedia.org/wiki/1149,good
resumelist.com/company/Superior-Oil-Company-Resume.html,good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=22141&ref=wvr,good
ow.ly/SmJkB,bad
montreal2025.com/projet.php?id=227&lang=en,good
www.autoyoung.com/system/ext/Smarty/plugins/function.search.php?id=,bad
mmatko.com/junie-browning-vs-cole-miller-fight-video-ufc-fight-night-18/,good
waatp.com/people/ali-s-abid/1876274/,good
boldoutlaw.com/,good
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=kgbbqieus.battle.net/d3/en/index&amp;app=com-d3,bad
dogpile.com/info.dogpl.rss.rss.rss/search/web?q=David%20Mann%20Ghost%20Rider&qlnk=true,good
cambridgeinvestmentresearch.com/inkjet.htm,good
nfl.com/teams/pittsburghsteelers/schedule?team=PIT,good
abdokyubvtrewa.cf/search?q=eQZQ&amp;NZVgQvk=cRRF&amp;eqi=90ca60&amp;QGGb2=bEVb&amp;AOI=dEXEdYH&amp;M4eqxWK=775c6c6&amp;BRr4bA=aWgtSXEhFVw8FAVUIT1ADRVFbVwpdQ,bad
metropola.si/en/,good
articles.latimes.com/2001/dec/20/local/me-16631,good
pastehtml.com/view/bbhiu9c4a.html,bad
lib.utexas.edu/taro/utcah/00241/cah-00241.html,good
yelp.com/biz/locust-street-parking-garage-walnut-creek,good
manta.com/c/mtwt3wy/cannizzaro-landscaping,good
lifehacker.com/389390/surf-canyon-browser-extension-deepens-search-results,good
officeinitaly.com/,good
en.wikipedia.org/wiki/Toon_Disney_(UK),good
community.livejournal.com/kuchu_buranko/profile,good
bayareatendrils.blogspot.com/,good
pittsburghgarage.com/swconcepts.co.uk/,bad
dionnewarwick.info/css/auth/es/auth/view/document/index.html,bad
txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce41fec1f99c8cb0db1dbdd778f8bc1e7e41fec1f99c8cb0db1dbdd778f8bc1e7,bad
conservativehome.blogs.com/platform/2011/06/spencer-pitfield-the-free-schools-initiative-is-mercifully-challenging-the-notion-that-theres-a-set-.html,good
spacebarshift.wordpress.com/2010/05/24/i-should-visit-highway-61-next-year/,good
venicetranslations.homestead.com/home~ns4.html,good
akasyasesli.com/css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e4151edd874cc067a1b75381736f118e64151edd874cc067a1b75381736f118e6,bad
youtube.com/watch?v=8CCVXMLzGeE,good
financialreformwatch.com/articles/us-congress/senate/,good
csposta24.org,bad
facebook.com/pages/Centre-Eaton/144152902268539,good
en.wikipedia.org/wiki/Symington,good
rgs.org/AboutUs/History.htm,good
zomobo.net/United-States-District-Court-for-the-Northern-District-of-California,good
torrentreactor.net/torrents/4989406/Fall-Out-Boy-Infinity-On-High-%282007%29,good
pitch.com/kansascity/john-travolta-helped-kansas-citys-airline-history-museum-take-off-andndash-but-a-con-man-almost-took-it-down/Content?oid=2201563,good
guardian.co.uk/football/2010/jun/16/world-cup-2010-honduras-chile-live,good
altavistawines.com/i/others/m.i.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&username=&username1=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
themontrealcanadians.com/guy_lapointe.htm,good
coverlaydown.com/category/david-wilcox/,good
content.usatoday.com/topics/more+articles/Bill+Graham,good
poptower.com/emmanuelle-chriqui.htm,good
email-bilizzard.tk/login.asp?app=bam&amp;amp;ref=us.battle.net/account/management/index.xml,bad
floridalink.com/links/city/coconut_creek.html,good
baseball-almanac.com/awards/dick_howser_trophy.shtml,good
www.riscos.info/index.php/GCCSDK,good
astralradioplus.com/onTheDial.php,good
secure.runescape.com.rrus.asia/m=weblogin/index.htm,bad
boards.ancestry.co.uk/surnames.belanger/428.1/mb.ashx,good
en.wikipedia.org/wiki/Dr._Sam_Isaacs,good
wordiq.com/definition/Ned_Kelly,good
hall.canadiens.com/,good
183.60.202.209:44335/.DS_Store,bad
mp3city.com.ua/en/Barry_White/Staying_Power-5822/,good
spxmission.org/,good
sources.redhat.com/mauve/,good
absoluteastronomy.com/topics/Brian_Shaw,good
albianews.com/sports/,good
amazon.com/Screenwriters-Award-Winner-Gift-Set-Redemption/dp/1557045917,good
www.host2say.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad
citizencaine.org/films/blame-it-on-rio.shtml,good
en.wikipedia.org/wiki/W._Mark_Felt,good
artilitho.com/gallery/GoogleDoc/,bad
dryerventexpress.com/nbv364,bad
archive.org/stream/chronicleyerkes00leacgoog/chronicleyerkes00leacgoog_djvu.txt,good
canadiantvsales.com/radio/index.html,good
www.tonsilwhores.com/wp-content/uploads/thumb-cache/paypal.nl/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e589bc256e3c85b786d31e4d808e36bcf789bc256e3c85b786d31e4d808e36bcf7,bad
dogcustomer.com/,good
facebook.com.smartclick.top/tech/fb/?browser=Firefox,bad
elegantceleb.com/2008/08/rudy-reyes-in-jeans-photos/,good
trails.mtbr.com/,good
youtube.com/watch?v=WbSuqOMyRPk,good
montrealnewsinfo.blogspot.com/2009_11_01_archive.html,good
stevecarell.net/archive/2008/11/14/Steve-Carell-Video-News.aspx,good
i-esq.com/?q=Michelman_Robinson_LLP,good
helfiresmullets.blogspot.com/,good
house.missouri.gov/content.aspx?info=/bills061/bills/HB1326.htm,good
p-g-a.org/knby545,bad
slumz.boxden.com/f87/game-x-r-e-d-album-packaging-1595339/,good
watanabekaoru.com/e/?page_id=25,good
mercurynews.com/breaking-news/ci_19063970,good
cadastroprogramafaturazero.net.br/ID/,bad
ynwfx.yt/main.php,bad
ca.hotstocked.com/article/3919/property-results-make-the-stock-of-argex-mining.html,good
amazon.com/Kutoka-Interactive-41207-Language-Adventure/dp/B0000DBYKK,good
steve-bartle.suite101.com/wwe-elimination-chamber-2011-predictions--warning-spoilers-a343258,good
mobile-frrefr-abonne.info/htjuku46o85tigrds46htqr45dv156rh8qet46hh4tjth4/ee9922d5a94764fe9d4faee441ebf3b7/2820b08c9897375383d460cb4eee1d0e/6844ad3e31bb10c23a73c9783c2f2b2a/5fa69a57f9ce9edaa348ef6c19c9b940/moncompte/,bad
freeones.com/html/j_links/Juliet_Anderson/,good
legacy.com/obituaries/philly/obituary.aspx?n=john-j-simko&pid=149108348,good
facebook.com/people/Nicolas-Girard/747516604,good
fortycooola.top/read.php?f=0.dat,bad
ariaelectronic.com/includes/Archive/NATWEST/index.html,bad
www.earthtools.org/timezone-1.1/-24.62078/15.58492,bad
arabianhorses.org/competitions/nationalevents/canadiannationals/2008/,good
elmostashar.com/g9aduh,bad
sortedbyname.com/pages/c101253.html,good
hockeysfuture.com/articles/10210/pistilli_named_chl_player_of_the_week/,good
tvvilter.com/log-in/q2/?session_error=RnSm27,bad
en-gb.facebook.com/Louise1401,good
markwsmithblog.com/,good
cdfaudio.com/,good
boatquest.com/Country_USA/Panama/Norman-Cross-Trimaran/1/manufacturerCityBoats.aspx,good
199.216.104.17/CFIDE/flash/ref.cfm,bad
en.wikipedia.org/wiki/John_Muir,good
vehicles.oodle.com/1981-mercury-zephyr/for-sale/,good
disney.go.com/disneyinsider/history/legends/Roy-Williams,good
eztrip.com/hotels-near/Circuit-Gilles-Villeneuve.html,good
google.com/support/forum/p/wave/thread?tid=0a596706552a179a&hl=en,good
nbcactionnews.com/dpp/news/crime/family-and-friends-remember-kansas-city%27s-70th-homicide-of-2011%2C-samir-clark-died-tuesday,good
theglobeandmail.com/places/quebec-ridings/election-fed2011/r24028/,good
markosweb.com/www/intair.com/,good
dyestat.com/?pg=reg5MO-Kansas-City-Metro-Championships,good
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vrxtretus.battle.net/d3/en/index&amp;app=com-d3,bad
whosdatedwho.com/tpx_47176/betty-lynn/,good
madsci.org/,good
bookrags.com/biography/james-abram-garfield/,good
www.batl-nw.tk/cert,bad
